"","uid","title","synopsis","genre","aired","episodes","members","popularity","ranked","score","img_url","link","cluster"
"953",10464,"Seitokai no Ichizon Lv.2","Sugisaki Ken, through diligence and academic excellence, had successfully entered the paradise that is the Hekiyou Private Academy's Student Council. There, he boldly embarks on his plan to create his personal harem with the 4 girls who are the other council members, namely: The incredibly youthful president Sakurano Kurimu; The cool and kindly yet super-sadistic secretary Akaba Chizuru; Tomboyish and hot-blooded vice-president Shiina Minatsu; and The ephemerally beautiful yet complicated treasurer Shiina Mafuyu. While every day since then has been non-stop fun, Graduation Day now looms near. Could this spell the end of their carefree days? 
 
(Source: translated and adapted from official site by Cranston)","'Harem', 'Comedy', 'Parody', 'School'","Oct 13, 2012 to Dec 15, 2012",10,56231,1745,2032,7.42,"https://cdn.myanimelist.net/images/anime/13/75645.jpg","https://myanimelist.net/anime/10464/Seitokai_no_Ichizon_Lv2",1
"954",8726,"Soredemo Machi wa Mawatteiru","Hotori Arashiyama loves mysteries, but there's one she just can't solve: why does the solution to one problem inevitably seem to lead to another? Like how when Hotori has to start working at the Seaside Maid Cafe after school to pay off a debt and her friend Toshiko fortunately knows exactly how a Maid Cafe should be run. Which is fortunate since Hotori has no clue. Except that, unfortunately, Toshiko has no interest in working at the cafe—until she discovers that Hotori's childhood friend Hiroyuki is a regular. Which SEEMS fortunate. Except that Hotori doesn't know that, while Toshiko likes Hiroyuki, Hiroyuki secretly likes Hotori, while Hotori secretly has a crush on... No, no more spoilers! 
 
But if that's not enough drama, there's work, angst with a certain math teacher, table tennis between her classmates, her younger brother versus the school's bad girl... And yet, even though everything seems like it's going to crash at any moment, somehow Hotori's life keeps going hilariously forward. 
 
(Source: Sentai Filmworks)","'Slice of Life', 'Comedy', 'Seinen'","Oct 8, 2010 to Dec 24, 2010",12,44293,2056,1879,7.46,"https://cdn.myanimelist.net/images/anime/9/25880.jpg","https://myanimelist.net/anime/8726/Soredemo_Machi_wa_Mawatteiru",1
"955",763,"Zoids","Zoids are beast-like fighting machines used in both everyday use such as transportation, and special use such as war. Some types of Zoids, know as Organoids, are miniature Zoids that are living organisms. These Organoids have the capability to fuse with a non-living Zoid and make it much more powerful. 
 
Van (Ban) Freiheit discovers a Zoid Organoid in an abandoned laboratory while running from two strangers piloting Zoids. Also in the laboratory, in an animated suspension tube is a strange girl. He breaks the tube open and takes her and the Organoid with him. Spotting a ruined Shield Liger Zoid outside nearby, the Organoid fuses with it and repairs the damages. Making his escape, Van names the Organoid Zeke, and decides to keep him as a friend. The girl, who says her name is Fiona, wants to find something called Zoids Eve, and so Van, Zeke, and Fiona begin their adventure. 
 
(Source: AniDB)","'Action', 'Adventure', 'Comedy', 'Mecha', 'Sci-Fi'","Sep 4, 1999 to Dec 23, 2000",67,37185,2277,1931,7.45,"https://cdn.myanimelist.net/images/anime/2/15412.jpg","https://myanimelist.net/anime/763/Zoids",3
"956",656,"Air in Summer","An extension of the summer-arc in the Air TV-series, showing more of what happened during Kanna's, Ryuya's and Uraha's journey to find Kanna's mother.","'Romance', 'Supernatural', 'Comedy', 'Historical', 'Drama'","Aug 28, 2005 to Sep 4, 2005",2,34976,2349,2134,7.39,"https://cdn.myanimelist.net/images/anime/2/82726.jpg","https://myanimelist.net/anime/656/Air_in_Summer",1
"957",2969,"Appleseed Saga Ex Machina","Deunan, a young female warrior, and Briareos, a veteran cyborg-soldier, are both partners and lovers. As members of E.S.W.A.T., the elite special forces serving Olympus, they are deployed whenever trouble strikes. The two fighters find their partnership tested in a new way by the arrival of a new member to their ranks—an experimental Bioroid named Tereus. 
 
(Source: ANN)","'Action', 'Mecha', 'Military', 'Sci-Fi'","Oct 20, 2007",1,33606,2402,2047,7.41,"https://cdn.myanimelist.net/images/anime/10/23677.jpg","https://myanimelist.net/anime/2969/Appleseed_Saga_Ex_Machina",2
"958",6676,"Asura Cryin' 2","Following the first season, Tomoharu is now faced with a dilemma: if he doesn't form a contract with an ""akuma,"" he risks losing his dear friend Takatsuki. However, doing so would compromise his own existence as it would result in him and his ghost friend Misao becoming an Asura Cryin'—mankind's biggest threat, according to their school's presidents. To make the decision even harder, Tomoharu and Misao have recovered some of their past memories—memories of a world that they didn't even know existed.","'Action', 'Supernatural', 'Mecha'","Oct 1, 2009 to Dec 24, 2009",13,53423,1806,2233,7.37,"https://cdn.myanimelist.net/images/anime/9/50897.jpg","https://myanimelist.net/anime/6676/Asura_Cryin_2",2
"959",25731,"Cross Ange: Tenshi to Ryuu no Rondo","Angelise Ikaruga Misurugi is the first princess of the noble Misurugi Empire. The kingdom has seen great power and prosperity due to the advancement of the revolutionary technology known as ""Mana,"" an abstract bending of light that has reduced the world's problems of war and pollution to a timeless peace.  
 
However, not all are blessed with the ability to wield Mana. Those who cannot are labeled ""Norma,"" outcasts of society who are considered a threat to civilization and live under constant persecution, and Angelise herself is one of many who want the Norma exterminated. But as Angelise's sixteenth birthday commences, it is discovered in a shocking revelation that she is actually a Norma. Chaos ensues, the public is outraged, and the once adored princess is exiled to Arzenal: a remote military base where Normas are forced into conscription. 
 
Now, the former royal must adapt to a harsh and vastly different lifestyle; piloting mechanical robots known as ""Paramail"" to fend off large, devastating beasts referred to as DRAGONs. However, a sinister truth about these savage creatures threatens to change everything. 
 
[Written by MAL Rewrite]","'Action', 'Mecha', 'Sci-Fi'","Oct 5, 2014 to Mar 29, 2015",25,132848,855,1856,7.46,"https://cdn.myanimelist.net/images/anime/2/67515.jpg","https://myanimelist.net/anime/25731/Cross_Ange__Tenshi_to_Ryuu_no_Rondo",2
"960",23383,"D-Frag!*","After Sakura Mizukami shows up at the Kazama household to ask for a favor, Kenji Kazama and his sister Noe end up unwillingly participating in a footrace at the local shrine. Intent on winning the prize—spring water that only appears once per year—Sakura recruited the Kazama siblings to guarantee her victory. But when Sakura's clubmates, Chitose Karasuyama and Roka Shibasaki, enter the race as well, the girls' competitive energy is unleashed and the contest immediately develops into an all out battle where no victor is certain. What's more, Noe, fed up with Sakura's constant teasing, has no interest in helping her win, and the battle rages not only on the field, but between the divided team members. 
 
[Written by MAL Rewrite]","'Comedy', 'Game', 'Seinen'","Sep 22, 2014",1,46345,1994,2010,7.42,"https://cdn.myanimelist.net/images/anime/9/67077.jpg","https://myanimelist.net/anime/23383/D-Frag",1
"961",20509,"Fate/kaleid liner Prisma☆Illya 2wei!","Another lovely summer goes by for Illyasviel von Einzbern. Taking a break from her magical girl duties, she enjoys her time off after collecting the Class Cards with her best friend Miyu Edelfelt.  
 
However, her break comes to an abrupt end when she and Miyu are abducted by Rin Toosaka and Luviagelita Edelfelt, while out with her friends. The magical girls learn that their work is far from over, as Clock Tower informs them that the out of control mana thought to have been sealed continues to be dispersing throughout Fuyuki City. After heading to the origin point of the out of control mana, Illya and Miyu are tasked with solving the anomaly.  
 
But after casting their spell, Illyasviel discovers that she's split into two people! As this mysterious new form darts off, she can only wonder: what is to come from the existence of her dopplegänger, running amok in the unsuspecting town? 
 
[Written by MAL Rewrite]","'Action', 'Comedy', 'Fantasy', 'Magic'","Jul 10, 2014 to Sep 11, 2014",10,104233,1071,2187,7.38,"https://cdn.myanimelist.net/images/anime/12/64175.jpg","https://myanimelist.net/anime/20509/Fate_kaleid_liner_Prisma%E2%98%86Illya_2wei",3
"962",18229,"Gatchaman Crowds","Hajime Ichinose's ordinary life is in for a change when a transcendent being named J.J Robinson hands her a small book called NOTE—a device which transforms her into one of the Gatchaman, the legendary protectors of Tachikawa City. Stressing that the existence of their group must remain a secret, fellow Gatchaman Sugane Tachibana takes Hajime to their base of operations, where Paiman, the panda-like alien leader of the Gatchaman, reveals their purpose: to eliminate aliens that pose a danger to humanity. These existential threats, called MESS, are becoming increasingly dangerous, destroying everything they touch. Now it's up to the Gatchaman and their new recruit to stop them before the world is engulfed in chaos. 
 
[Written by MAL Rewrite]","'Sci-Fi', 'Adventure'","Jul 13, 2013 to Sep 28, 2013",12,150126,740,2189,7.38,"https://cdn.myanimelist.net/images/anime/7/52471.jpg","https://myanimelist.net/anime/18229/Gatchaman_Crowds",2
"963",4551,"Hakushaku to Yousei","In the nineteenth century, we find Lydia Carlton living in Scotland, making a living as a fairy doctor. She is one of those rare humans who can see and communicate with fairies. But no one believes her. However, Edgar is in need of someone with a vast knowledge of fairy lore, and Lydia is just that person. After rescuing her, he becomes her employer, but there are many secrets and emotions that seem to follow Edgar, who claims to be the Blue Knight's Earl.","'Adventure', 'Historical', 'Magic', 'Romance', 'Fantasy', 'Shoujo'","Sep 29, 2008 to Dec 24, 2008",12,89196,1209,2240,7.37,"https://cdn.myanimelist.net/images/anime/13/21898.jpg","https://myanimelist.net/anime/4551/Hakushaku_to_Yousei",3
"964",7337,"Hetalia Axis Powers Movie: Paint it, White","One day, aliens from the planet Pict launch a devastating invasion on Earth. Their sole purpose is to transform all of humanity into ""Noppera""—featureless creatures with plain white skin, glowing antennae, and no face. This prompts the world's nations to counterattack, but they are all ultimately defeated, as they each launched their offensives separately.  
 
And so, both the Allied and Axis nations of  Hetalia Axis Powers Movie: Paint it, White  must band together and unite their powers to stop the alien invasion and save their planet. 
 
[Written by MAL Rewrite]","'Comedy', 'Historical', 'Parody'","Jun 5, 2010",1,47639,1960,2407,7.33,"https://cdn.myanimelist.net/images/anime/6/30761.jpg","https://myanimelist.net/anime/7337/Hetalia_Axis_Powers_Movie__Paint_it_White",1
"965",12729,"High School DxD OVA","#1: Oppai, Minorimasu! (Episode 13) 
A rumor is going about the school about how girls are disappearing and coming back ill and with their breast size decreased. 
 
#2: Oppai, Motomemasu! (Episode 14) 
While observing how the others do their jobs so they can do theirs better, Issei and Asia go with Rias to see if a coffin is cursed. During the investigation Issei is possessed by an Egyptian magician named Unas, It just so happens that Unas is just as perverted as Issei. Unas will only leave Issei's body if they can release Unas from the curse placed on him by a devil that Unas tried to make his bride.","'Comedy', 'Demons', 'Ecchi', 'Romance', 'School'","Sep 6, 2012 to May 31, 2013",2,165401,668,2100,7.4,"https://cdn.myanimelist.net/images/anime/13/63561.jpg","https://myanimelist.net/anime/12729/High_School_DxD_OVA",1
